id,lat,lon
97,67.5706024169922,-139.839004516602
98,54.4049987792969,-110.278999328613
99,58.6213989257813,-117.165000915527
100,45.3224983215332,-75.6691970825195
101,53.2141990662,-105.672996521
102,56.226898,-117.446999
103,49.903099,-98.273817
104,49.2160987854004,-122.709999084473
105,51.4463996887207,-90.2142028808594
106,49.8363990783691,-64.2885971069336
107,44.2299995422363,-78.3632965087891
108,54.2860984802,-130.445007324
109,58.7672004699707,-111.116996765137
110,44.9747009277344,-79.3032989501953
111,46.7911,-71.393303
112,52.1822013854981,-113.893997192383
113,42.2756004333496,-82.9555969238281
114,60.1164016723633,-128.822006225586
115,49.7882995605469,-94.3630981445313
116,49.6302986145,-112.800003052
117,46.1122016906738,-64.678596496582
118,49.7108001708984,-124.887001037598
119,50.4319000244141,-104.666000366211
120,48.3718986511231,-89.3238983154297
121,55.1796989441,-118.885002136
122,51.2647018432617,-102.46199798584
123,52.7691993713379,-108.244003295898
124,48.9369010925293,-54.5680999755859
125,46.1614,-60.047798
126,53.0261001586914,-122.51000213623
127,74.7169036865,-94.9693984985
128,47.7644004821777,-69.5847015380859
129,48.5200004577637,-72.2656021118164
130,52.4296989441,-114.903999329
131,62.8114013672,-92.1157989502
132,46.625,-80.7988967895508
133,45.4385986328125,-71.6913986206055
134,45.3161010742187,-65.8902969360352
135,60.0203018188477,-111.96199798584
136,72.982201,-84.613602
137,46.440601348877,-63.8335990905762
138,71.9938964844,-125.242996216
139,64.2300033569,-76.5267028809
140,55.8011016845703,-97.8641967773438
141,44.1189002990723,-77.5280990600586
142,48.5696983337,-81.376701355
143,43.627499,-79.396202
144,69.4332962036133,-133.026000976563
145,45.4706001282,-73.7407989502
146,66.5214004517,-86.2247009277
147,68.7761001587,-81.2425
148,48.2061004638672,-78.8356018066406
149,55.1514015198,-105.262001038
150,53.3558006287,-110.823997498
151,67.5457992554,-64.0314025879
152,48.0532989502,-77.7827987671
153,58.0960998535156,-68.4269027709961
154,65.2816009521484,-126.797996520996
155,49.193901062,-123.183998108
156,55.8418998718,-108.417999268
157,44.7458,-81.107201
158,45.9522018432617,-77.3191986083984
159,49.9099998474,-97.2398986816
160,52.9219017028809,-66.8644027709961
161,52.1831016541,-122.054000854
162,63.209400177002,-123.436996459961
163,49.610801696777,-115.78199768066
164,53.5724983215,-113.521003723
165,52.1707992553711,-106.699996948242
166,50.0189018249512,-110.721000671387
167,56.2380981445313,-120.73999786377
168,50.113899230957,-91.9052963256836
169,66.1449966431,-65.7136001587
170,47.6974006546,-79.8473453522
171,53.8894004822,-122.679000854
172,54.468498,-128.576009
173,43.035599,-81.1539
174,49.0252990722656,-122.361000061035
175,60.7095985413,-135.067001343
176,46.363602,-79.422798
177,51.113899231,-114.019996643
178,54.8246994018555,-127.182998657227
179,58.8363990784,-122.597000122
180,49.4631004333496,-119.601997375488
181,46.2900009155274,-63.1211013793945
182,69.5466995239,-93.5766983032
183,48.646900177,-123.426002502
184,56.863899230957,-101.075996398926
185,50.2919006348,-107.691001892
186,58.739200592041,-94.0650024414063
187,53.3191986084,-60.4258003235
188,47.618598938,-52.7518997192
189,49.4138984680176,-82.4674987792969
190,50.2902984619141,-88.9096984863281
191,48.6086006164551,-68.2080993652344
192,43.6772003174,-79.6305999756
193,43.7425003051758,-79.4655990600586
194,45.8852996826172,-82.5678024291992
195,62.4627990722656,-114.440002441406
196,55.2930984497,-114.777000427
197,53.2542991638,-131.813995361
198,42.9994010925293,-82.3088989257812
199,50.6805992126465,-127.366996765137
200,54.1439018249512,-115.787002563477
201,50.2233009338379,-66.2656021118164
202,60.1727981567383,-132.74299621582
203,44.9844017028809,-64.9169006347656
204,62.2075004577637,-133.376007080078
205,67.4075012207031,-134.860992431641
206,36.5036010742187,2.81416988372803
207,35.3325004577637,4.20638990402222
208,36.7120018005,5.06992006302
209,36.6910018920898,3.21540999412537
210,24.292801,9.45244
211,36.545799,2.87611
212,26.7101,0.285647
213,26.7234992981,8.62265014648
214,35.5253982543945,2.8787100315094
215,22.8115005493,5.45107984543
216,36.7951011658,5.87361001968
217,33.535900116,-0.242353007197
218,35.752201,0.626272
219,36.822201,7.809174
220,36.2760009765625,6.62038993835449
221,35.4315986633,8.12071990967
222,32.9304008483887,3.31153988838196
223,35.3410987854,1.46315002441
224,35.7354011535645,-0.805388987064362
225,27.7003993988,-8.1670999527
226,36.2126998901,1.33176994324
227,35.5424003601074,-0.532278001308441
228,35.0167007446,-1.45000004768
229,35.6239013672,-0.621182978153
230,35.1717987061,-0.593275010586
231,35.2076988220215,0.147141993045807
232,27.8376007080078,-0.186414003372192
233,34.7933006287,5.73823022842
234,30.5713005065918,2.85959005355835
235,32.3841018676758,3.79411005973816
236,31.6730003357,6.14043998718
237,27.2509994507,2.51202011108
238,33.067798614502,6.0886697769165
239,33.7644004822,2.92833995819
240,29.2371006012,0.276033014059
241,31.917200088501,5.41277980804443
242,28.0515,9.64291
243,6.3572301864624,2.38435006141663
244,12.3532,-1.51242
245,11.1600999832153,-4.33096981048584
246,5.60518980026245,-0.166786000132561
247,9.55718994140625,-0.863214015960693
248,10.0826997756958,-2.50768995285034
249,7.36183023452759,-2.32875990867615
250,4.8960599899292,-1.77476000785828
251,5.261390209198,-3.9262900352478
252,7.73880004882813,-5.07366991043091
253,6.79280996322632,-6.47318983078003
254,9.38718032837,-5.55666017532
255,7.27206993103027,-7.58735990524292
256,4.74671983718872,-6.66082000732422
257,6.9031701088,-5.36558008194
258,9.00679016113281,7.26316976547241
259,7.24673986434937,5.30101013183594
260,6.31697988510132,5.59950017929077
261,4.97601985931397,8.34720039367676
262,6.47426986694336,7.56196022033691
263,12.1717,6.69611
264,7.36246013641357,3.97832989692688
265,8.44021034240723,4.49391984939575
266,9.63982963562012,8.86905002593994
267,10.6960000991821,7.32010984420776
268,12.0476,8.52462
269,11.855299949646,13.0809001922607
270,7.70388,8.61394
271,6.57737016677856,3.32116007804871
272,9.65217018127441,6.4622597694397
273,5.01549005508423,6.94959020614624
274,12.9162998199463,5.20719003677368
275,9.25755023956299,12.4303998947144
276,11.1302,7.68581
277,13.5024995803833,7.12674999237061
278,13.4815,2.18361
279,14.8756999969482,5.26535987854004
280,16.9659996032715,8.00010967254639
281,18.9687004089355,12.8687000274658
282,13.3729000091553,12.6267004013062
283,13.7790002822876,8.98375988006592
284,35.7580986022949,10.7546997070313
285,36.851001739502,10.2271995544434
286,37.245398,9.79145
287,32.3061981201172,10.3821001052856
288,34.4220008850098,8.82250022888184
289,33.8768997192383,10.1033000946045
290,36.7212982177734,9.94314956665039
291,33.875,10.7755002975464
292,31.7042999267578,9.25461959838867
293,34.7179985046387,10.6909999847412
294,33.9397010803223,8.11056041717529
295,9.76733016967773,1.09124994277954
296,6.16560983657837,1.25451004505157
297,51.1893997192,4.46027994156
298,50.7585983276367,4.76833009719849
299,51.168301,5.47
300,50.9014015198,4.48443984985
301,49.8917007446289,5.22388982772827
302,50.459202,4.45382
303,50.5758018493652,3.83100008964539
304,51.0903015136719,2.65278005599976
305,50.2433013916,4.64583015442
306,50.817199707,3.20472002029
307,50.6374015808106,5.44322013854981
308,51.1988983154,2.8622200489
309,50.9474983215332,5.59055995941162
310,50.791901,5.20167
311,50.0344009399414,5.44081020355225
312,51.1441993713379,3.47555994987488
313,51.3947982788086,4.96018981933594
314,51.264702,4.75333
315,51.193611,14.519722
316,50.981945,12.506389
317,51.831694,12.190962
318,52.195856,14.58753
319,51.3080558776855,13.5555562973022
320,51.3630556,11.9408333
321,51.552223,12.053889
322,51.2936096191,13.3561105728
323,53.306388855,12.7522220612
324,52.5805549621582,13.9166669845581
325,52.203609,13.156389
326,54.338253,12.710515
327,50.915279,11.714444
328,52.918888092041,12.4252777099609
329,52.073612,11.626389
330,51.3633346557617,14.9499998092651
331,53.832779,13.668611
332,51.889442,14.531944
333,51.2969436645508,14.1274995803833
334,52.380001,13.5225
335,51.1328010559082,13.7672004699707
336,50.9798011779785,10.9581003189087
337,50.033333,8.570556
338,52.134601593,7.68483018875
339,53.630401611328,9.9882297515869
340,52.4729995727539,13.4039001464844
341,50.8658981323,7.1427397728
342,51.289501,6.76678
343,48.353802,11.7861
344,49.498699,11.078056
345,51.423889,12.236389
346,49.2145996094,7.10950994492
347,48.6898994446,9.22196006775
348,52.5597,13.2877
349,52.461101532,9.68507957458
350,53.0475006104,8.78666973114
351,49.959999,8.645833
352,49.9487,7.26389
353,49.473057,8.514167
354,51.0349998474121,8.680832862854
355,49.606945,8.368333
356,49.967499,8.147222
357,50.991604,10.47973
358,50.7076988220215,8.08296966552734
359,53.5352783203125,9.83555603027344
360,54.3794441223145,10.1452779769897
361,53.8054008484,10.7192001343
362,50.405555725,6.5288891792
363,51.0999984741211,7.59999990463257
364,51.4838905334473,7.89833307266235
365,51.4023017883301,6.93732976913452
366,51.964722,8.544444
367,51.230278,6.504444
368,51.6141014099,8.61631965637
369,51.9958343505859,6.84055614471436
370,51.5182991028,7.61223983765
371,48.425278,10.931667
372,48.111111,9.762778
373,48.396110534668,12.7236108779907
374,48.106945,10.525
375,48.081402,11.2831
376,48.9008331298828,12.5166673660278
377,48.6349983215332,13.1955556869507
378,47.8588905334473,10.0141668319702
379,47.6712989807,9.51148986816
380,53.426998,11.7834
381,52.6288871765137,11.8186111450195
382,48.7777786254883,10.2647218704224
383,49.985001,11.64
384,49.794166564941,11.133610725403
385,50.2886123657227,11.8563890457153
386,50.0180549621582,10.5294437408447
387,50.325558,7.528611
388,49.863888,6.7875
389,49.304722,8.451389
390,49.2094,7.40056
391,47.9733314514,8.52222156525
392,48.0227775574,7.83249998093
393,48.0538902282715,9.37277793884277
394,49.1183319092,9.78388881683
395,51.607498,13.743611
396,52.319199,10.5561
397,51.417273,9.384967
398,52.1813888549805,9.94638919830322
399,53.506943,8.572778
400,53.391109,7.2275
401,53.2719421386719,7.44166707992554
402,53.5022201538086,8.05222225189209
403,53.59639,6.709167
404,53.7069435119629,7.23000001907349
405,54.7733345031738,9.37888908386231
406,54.2200012207031,9.59944438934326
407,54.9132003784,8.34047031403
408,59.2602996826172,24.2084999084473
409,58.9907989501953,22.8306999206543
410,58.2299003601074,22.50950050354
411,58.4189987182617,24.4727993011475
412,59.4132995605,24.8327999115
413,58.3074989319,26.6903991699
414,68.362602233887,23.424299240112
415,61.1161003112793,22.2014007568359
416,61.856039,24.786686
417,60.2546005249023,25.0428009033203
418,60.317199707031,24.963300704956
419,61.6897010803223,23.0736999511719
420,59.8488998413086,23.0835990905762
421,60.6543998718,24.8810997009
422,60.4625015259,23.6525001526
423,61.2491989135742,28.9036998748779
424,62.1661,30.073601
425,68.607299804688,27.405300140381
426,62.662899017334,29.607500076294
427,62.399501800537,25.678300857544
428,63.127102,23.051399
429,65.778701782227,24.582099914551
430,64.285499572754,27.692399978638
431,62.4625015259,22.3931007385
432,63.721199035645,23.143100738525
433,66.712898,27.156799
434,65.987602233887,29.239400863647
435,67.700996398926,24.846799850464
436,63.007099151611,27.797800064087
437,61.144199,25.693501
438,61.044601,28.144743
439,60.122200012207,19.898199081421
440,62.9467010498047,23.5188999176025
441,61.6866,27.201799
442,60.3339004517,24.2964000702
443,64.930099487305,25.354600906372
444,61.2456016540527,22.1933994293213
445,61.461700439453,21.799999237061
446,65.4021987915,26.9468994141
447,63.7318992615,25.9263000488
448,64.6881027222,24.6958007812
449,62.0654983521,28.3565006256
450,66.564796447754,25.830400466919
451,60.744701385498,24.1077995300293
452,61.943099975586,28.945100784302
453,61.0624008178711,26.798900604248
454,67.3949966431,26.6191005707
455,61.414100646973,23.604400634766
456,61.7733,24.027
457,60.514099121094,22.262800216675
458,60.89640045166,26.938400268555
459,63.050701141357,21.762199401855
460,62.171100616455,27.868600845337
461,64.0547222,24.7252778
462,54.6575012207,-6.21582984924
463,54.3988990783691,-7.65166997909546
464,54.6180992126465,-5.87249994277954
465,55.0428009033203,-7.16110992431641
466,52.4538993835,-1.74802994728
467,52.3697013855,-1.47971999645
468,52.6077995300293,-1.03193998336792
469,51.8941993713379,-2.16722011566162
470,52.5175018310547,-2.25943994522095
471,51.668095,-2.05694
472,52.0407981873,-1.09555995464
473,52.1921997070313,-1.61443996429443
474,53.3536987304688,-2.27495002746582
475,53.3381,-2.14889
476,51.0872001647949,-4.15034008026123
477,50.440601348877,-4.99540996551514
478,51.5051,-1.99343
479,51.1521987915039,-1.74741005897522
480,50.0861015319824,-5.25571012496948
481,51.4048,-3.43575
482,51.0093994140625,-2.63881993293762
483,51.8330993652344,-4.96111011505127
484,51.3967018127441,-3.34332990646362
485,51.6053009033203,-4.06783008575439
486,51.382702,-2.71909
487,53.3335990905762,-2.8497200012207
488,51.874698638916,-0.368333011865616
489,50.422798,-4.10583
490,50.7799987792969,-1.84249997138977
491,50.9502983093262,-1.35679996013641
492,51.187198638916,-1.03349995613098
493,49.706104,-2.21472
494,49.435001373291,-2.60196995735168
495,49.2079010009766,-2.1955099105835
496,50.835602,-0.297222
497,51.3307991028,0.0324999988079
498,51.148102,-0.190278
499,51.505299,0.055278
500,51.2757987976,-0.776332974434
501,51.6761016845703,-1.0808299779892
502,51.3238983154297,-0.847500026226044
503,51.4706,-0.461941
504,51.5713996887207,0.695555984973908
505,50.9561004638672,0.939167022705078
506,51.342201,1.34611
507,53.7197,-0.566333
508,54.9375,-2.80917000770569
509,53.2806015014648,-0.951389014720917
510,53.7717018127441,-3.02860999107361
511,53.5744018554688,-0.350832998752594
512,54.1286111,-3.2675
513,53.8658981323242,-1.66057002544403
514,53.745098,-2.88306
515,53.1781005859375,-2.97778010368347
516,54.0833015441895,-4.6238899230957
517,55.0374984741211,-1.69166994094849
518,54.5092010498047,-1.42940998077393
519,52.8311004639,-1.32806003094
520,52.811698913574,-4.1235799789429
521,52.8712005615234,-2.53356003761291
522,52.7981986999512,-2.66804003715515
523,53.5816,-3.05552
524,58.9578018188477,-2.90499997138977
525,59.8788986206055,-1.29556000232697
526,58.4589004516602,-3.09306001663208
527,57.2019004821777,-2.19777989387512
528,57.5424995422363,-4.0475001335144
529,55.8718986511,-4.43306016922
530,55.9500007629395,-3.37249994277954
531,55.6819000244141,-6.25666999816895
532,55.5093994140625,-4.586669921875
533,57.4810981750488,-7.36278009414673
534,60.4328002929688,-1.29611003398895
535,56.4524993896484,-3.02583003044128
536,58.2155990600586,-6.33111000061035
537,56.4991989135742,-6.86917018890381
538,56.3728981018066,-2.86843991279602
539,57.7052001953125,-3.33916997909546
540,52.205002,0.175
541,52.4681015014648,-0.251111000776291
542,52.6758003235,1.28278005123
543,51.8849983215,0.234999999404
544,51.721698761,0.154166996479
545,53.394299,-1.38849
546,52.0722007751,-0.616666972637
547,50.7344017028809,-3.41388988494873
548,51.5194015503,-2.59083008766
549,51.8368988037,-1.32000005245
550,51.6164016724,-1.09582996368
551,52.4093017578,0.56099998951
552,52.3619003295898,0.486405998468399
553,52.1273002625,0.956264019012
554,52.3572006226,-0.107832998037
555,51.6822013855,-1.79003000259
556,51.75,-1.58362
557,51.2341003418,-0.94282501936
558,52.639999,-2.30558
559,51.5530014038,-0.418166995049
560,53.0929985046,-0.166014000773
561,54.1371994019,-1.42025005817
562,54.2924,-1.5354
563,53.834301,-1.1955
564,52.342601776123,0.772939026355743
565,52.735699,-0.648769
566,53.307800293,-0.550832986832
567,52.612598,-0.476453
568,54.0489006042,-1.2527500391
569,53.1661987305,-0.523810982704
570,54.2055015564,-1.3820899725
571,53.0303001404,-0.48324200511
572,52.9622001648,-0.561625003815
573,52.648395,0.550692
574,-51.8227996826172,-58.4472007751465
575,52.308601,4.76389
576,51.255299,5.60139
577,50.911701,5.77014
578,52.0606,5.87306
579,53.1192016602,6.12972021103
580,51.4500999451,5.37452983856
581,53.1197013855,6.57944011688
582,51.5674018859863,4.93182992935181
583,52.9234008789063,4.78062009811401
584,52.4603,5.52722
585,53.2285995483398,5.76056003570557
586,51.956902,4.43722
587,52.1273002625,5.27618980408
588,52.275833,6.889167
589,52.1660995483,4.41794013977
590,51.4491,4.34203
591,51.8413009643555,-8.49110984802246
592,53.3002014160156,-8.94159030914307
593,53.421299,-6.27007
594,53.9103012084961,-8.81849002838135
595,52.1809005737305,-9.52377986907959
596,53.301700592,-6.45133018494
597,52.702,-8.92482
598,54.280200958252,-8.5992097854614
599,52.187198638916,-7.08695983886719
600,56.2999992371,10.6190004349
601,55.7402992249,9.15178012848
602,55.617900848389,12.656000137329
603,55.525902,8.5534
604,55.9413986206055,12.3822002410889
605,56.2975006103516,9.12462997436523
606,57.2771987915039,11.0001001358032
607,54.699299,11.4401
608,55.4766998291016,10.3309001922607
609,54.8703002929688,9.27900981903076
610,55.5856018066406,12.1314001083374
611,55.0633010864258,14.7595996856689
612,54.9644012451172,9.79172992706299
613,55.221048,9.26702
614,56.5502014160156,9.17298030853272
615,57.0688018798828,8.70522022247314
616,55.436298,9.33092
617,62.0635986328125,-7.27721977233887
618,56.846901,9.45861
619,55.9901008605957,8.35391044616699
620,57.0927589138,9.84924316406
621,49.6233333,6.2044444
622,62.5625,6.11969995498657
623,69.292503356934,16.144199371338
624,69.976097106934,23.371700286865
625,60.6389007568359,6.50150012969971
626,65.461097717285,12.217499732971
627,67.2692031860352,14.3653001785278
628,60.29339981,5.218140125
629,70.60050201416,29.691400527954
630,58.204201,8.08537
631,60.4173011779785,8.51834964752197
632,69.055801391602,18.540399551392
633,68.491302490234,16.678100585938
634,61.015598297119,9.2880601882935
635,61.583599090576,5.0247201919556
636,60.121,11.0502
637,59.34529876709,5.2083601951599
638,70.486701965332,22.139699935913
639,63.111801147461,7.824520111084
640,59.9692993164,11.0361003876
641,69.725799560547,29.891300201416
642,58.0994987487793,6.62604999542236
643,62.744701385498,7.2624998092651
644,65.783996582031,13.214900016785
645,70.068801879883,24.973499298096
646,59.565701,9.21222
647,63.6988983154297,9.60400009155273
648,62.578399658203,11.342300415039
649,59.378817,10.785439
650,78.246101379395,15.465600013733
651,59.185001373291,9.56694030761719
652,59.7919006347656,5.34084987640381
653,65.956802368164,12.468899726868
654,69.6832962036133,18.9188995361328
655,59.1866989136,10.258600235
656,63.4578018,10.9239998
657,58.876701354,5.6377801895
658,52.2685012817383,20.9109992980957
659,54.3776016235352,18.4661998748779
660,50.077702,19.7848
661,50.2380981445313,19.034200668335
662,50.4743,19.08
663,50.3222999572754,21.4620990753174
664,52.4210014343,16.8262996674
665,50.1100006104,22.0189990997
666,53.5847015381,14.9021997452
667,54.4789009094238,17.1075000762939
668,53.790599823,15.8262996674
669,52.1656990051,20.9671001434
670,51.1026992798,16.885799408
671,52.1385002136,15.7986001968
672,58.4023017883301,15.5256996154785
673,58.6109008789063,16.1035995483398
674,59.8973007202148,17.5886001586914
675,56.266700744629,15.265000343323
676,58.4981002807617,13.0531997680664
677,57.662799835205,12.279800415039
678,57.7575988769531,14.068699836731
679,58.1697998046875,13.5878000259399
680,58.4655,13.1744
681,57.7747,11.8704
682,58.4564018249512,13.9727001190186
683,58.3180999755859,12.3450002670288
684,58.513801574707,14.5071001052856
685,58.426399230957,12.7144002914429
686,59.4144743644,17.8821372986
687,59.3459014892578,14.4959001541138
688,60.957901,14.5114
689,58.7886009216309,16.9122009277344
690,59.6759,12.6394
691,56.610802,15.6048
692,56.9502983093,13.9216995239
693,55.9216995239258,14.0854997634888
694,55.9459991455078,12.8699998855591
695,57.350498,16.497999
696,57.2641983032227,13.5993995666504
697,56.6855010986328,16.2875995635986
698,55.536305364,13.3761978149
699,56.6911010742188,12.8201999664307
700,57.292198,14.1372
701,56.9291000366211,14.7279996871948
702,63.7383003234863,15.4582996368408
703,62.4089012146,13.7472000122
704,62.0477981567383,14.4229001998901
705,67.1324005126953,20.8145999908447
706,61.7681007385,17.0806999207
707,66.4962005615234,20.1471996307373
708,63.0485992431641,17.7688999176025
709,64.5483016967773,18.7161998748779
710,63.1286010742187,14.8028001785278
711,62.5280990600586,17.4438991546631
712,63.4082984924316,18.9899997711182
713,65.3983001708984,21.260799407959
714,67.821998596191,20.336799621582
715,61.189998626709,14.7125997543335
716,64.6248016357422,21.0769004821777
717,62.4814,17.002899
718,63.791801452637,20.282800674438
719,64.5791015625,16.8335990905762
720,65.5903015136719,19.2819004058838
721,59.2237014770508,15.0380001068115
722,59.5894012451172,16.6336002349854
723,65.543800354004,22.121999740601
724,65.8752975463867,20.1499004364014
725,59.3866004943848,15.9240999221802
726,59.651901245117,17.918600082397
727,59.3544006347656,17.9416999816895
728,60.4220008850098,15.5151996612549
729,57.525799,15.8233
730,60.5932998657227,16.9514007568359
731,58.4062004089,15.6805000305
732,58.5862998962402,16.2506008148193
733,59.3511009216309,16.7084007263184
734,57.662799835205,18.346200942993
735,67.7648010253906,20.2572002410889
736,49.9726982117,6.69250011444
737,49.4369010925293,7.60027980804443
738,49.6481018066,9.96648979187
739,52.2785,9.08217
740,52.5912017822266,10.0221004486084
741,52.291199,7.387
742,51.1146,9.286
743,48.220299,9.91002
744,50.366001,7.31533
745,49.391945,9.958889
746,49.2174987792969,11.1001996994019
747,52.919399,10.185827
748,49.6986999511719,11.9401998519897
749,50.169201,8.96159
750,49.2181015014648,11.8360996246338
751,49.743099,10.2006
752,53.7677001953,8.65849971771
753,52.585556,8.342222
754,50.9608,6.04242
755,54.312199,9.53817
756,53.533501,7.88867
757,53.9182014465,12.2783002853
758,50.8312,6.65817
759,54.459301,9.51633
760,53.5477981567383,7.66732978820801
761,52.457298,9.42717
762,49.6335983276367,11.7672004699707
763,49.5635986328125,8.4633903503418
764,50.0498008728027,8.32540035247803
765,48.070599,10.906
766,50.1738014221,7.06333017349
767,48.3222999572754,11.9486999511719
768,48.205555,11.266944
769,51.767799,13.1677
770,48.7156982421875,11.5340003967285
771,48.185504,10.8612
772,48.710999,11.2115
773,51.922798,8.30633
774,-28.575001,16.5333
775,-29.2817993164062,18.8138999938965
776,-26.2385997772217,28.3017997741699
777,-32.8970985413,27.2791004181
778,-29.0926990509,26.302400589
779,-28.2483997345,28.3360996246
780,-27.3668003082275,26.6291999816895
781,-33.9648017883,18.6016998291
782,-31.5002994537353,19.7259006500244
783,-29.6144444444,31.1197222222
784,-33.0355987549,27.8258991241
785,-26.4955997467041,29.9797992706299
786,-28.8230991363525,27.908899307251
787,-25.9862995148,28.1401004791
788,-34.0056,22.378902
789,-32.1935997009277,24.5414009094238
790,-33.2846984863281,26.4981002807617
791,-29.1219997406,30.5867004395
792,-28.0786991119385,26.8612003326416
793,-28.2350997924805,29.1061992645264
794,-24.3686008453,31.0487003326
795,-30.5622005462646,25.528299331665
796,-26.1392,28.246
797,-26.8710994720459,26.7180004119873
798,-28.8027992249,24.7651996613
799,-26.0808259199,27.7259149551
800,-27.6606006622314,27.3157997131348
801,-27.4566993713379,23.4113998413086
802,-29.6884002686,17.0939998627
803,-25.9384994507,27.9260997772
804,-26.1756992340088,26.1846008300781
805,-23.1599006652832,29.6965007781982
806,-32.9688987732,18.1602993011
807,-28.5816993713,29.7497005463
808,-25.6847991943359,29.4402008056641
809,-30.8574008942,30.343000412
810,-24.9890995025635,29.2831001281738
811,-27.0792999268,29.7784996033
812,-25.4300003052,31.5767002106
813,-25.7045001984,26.9090003967
814,-27.6261005401611,32.0443000793457
815,-27.7705993652,29.9769001007
816,-24.6861000061035,28.4349002838135
817,-34.554901123,20.2506999969
818,-33.6069984436,22.188999176
819,-33.9849014282,25.6173000336
820,-34.0881601675,23.3287234306
821,-23.9372005463,31.1553993225
822,-23.9260997772,29.4843997955
823,-31.605899810791,29.5198001861572
824,-29.6490001678,30.3987007141
825,-25.3337993622,27.1734008789
826,-23.845269,29.458615
827,-26.670999527,27.0818996429
828,-26.8892993927002,27.5034008026123
829,-31.9202003479004,26.8822002410889
830,-28.7409992218,32.0920982361
831,-25.6443004608,27.2710990906
832,-33.812198638916,19.9027996063232
833,-29.6893005371094,17.9395999908447
834,-26.52409935,29.1700992584
835,-32.964099884,17.9692993164
836,-26.2494004736,28.3982715607
837,-25.8097000122,28.1646003723
838,-27.6485996246,22.9993000031
839,-34.0481986999512,20.4745998382568
840,-24.960899353,31.5886993408
841,-28.2600002288818,22.993200302124
842,-29.0328998565674,26.157600402832
843,-26.776599884,29.3388004303
844,-23.8243999481,30.3292999268
845,-28.3206005096,31.4165000916
846,-28.39909935,21.2602005005
847,-31.5463631849,28.6733551025
848,-26.9824008942,24.7287998199
849,-29.7705993652344,31.0583992004395
850,-31.6410007476807,18.5447998046875
851,-26.566400528,27.9608001709
852,-25.6539,28.224199
853,-25.8323001862,29.1919994354
854,-25.8299999237,28.2224998474
855,-27.9968245111,26.6633338928
